osm_id,osm_type,name,shop,operator,brand,addr_street,phone,opening_hours,latitude,longitude
124518854,way,Carrefour Anália Franco,supermarket,,Carrefour,Avenida Regente Feijó,,,-23.5602411,-46.5600635
126123566,way,Natural da Terra Hortifruti Alto da Boa Vista,supermarket,Natura da Terra Hortifruti,,Avenida Santo Amaro,,Mo-Su 07:30-22:00,-23.6383734,-46.6974957
126421751,way,Oxxo,convenience,,,Avenida Santo Amaro,,,-23.636079,-46.6958992
137437983,way,Atacadão,supermarket,,Atacadão,Avenida Presidente Kennedy,,,-23.6850618,-46.6323004
137477063,way,Coop,supermarket,,,Avenida Sete de Setembro,,Mo-Su 08:00-22:00,-23.6928028,-46.6195616
141530977,way,Supermercado Suporte,supermarket,,,,,,-23.4859925,-46.7554951
146486555,way,Atacadão,supermarket,,Atacadão,Rua do Tesouro,+55 11 4788 3333,Mo-Sa 07:00-22:00,-23.6073172,-46.7590857
146513787,way,Carrefour,supermarket,,Carrefour,,,,-23.5853396,-46.7788287
146574499,way,Shell,convenience,,Shell,Rua Azém Abdalla Azém,+55 11 3727-1476,,-23.5809726,-46.7309345
146577895,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Voluntários da Pátria,,,-23.5052433,-46.6267379
151617107,way,Carrefour,supermarket,,Carrefour,,,,-23.5133052,-46.6550025
152906287,way,Atacadão,supermarket,,Atacadão,Avenida Hilário Pereira de Souza,,Mo-Su 08:00-22:00; PH Off,-23.5359514,-46.7673537
152906292,way,Carrefour,supermarket,,Carrefour,Avenida dos Autonomistas,,,-23.5373695,-46.7683941
152926457,way,Carrefour,supermarket,Carrefour,Carrefour,Avenida dos Autonomistas,,,-23.5381282,-46.7708881
153967245,way,Mercado Soares,supermarket,,,,,,-23.520048,-46.3985622
154059869,way,Atacadão,supermarket,,Atacadão,,,,-23.4934201,-46.4210717
154059870,way,Atacadão,supermarket,,Atacadão,,,,-23.493472,-46.4216056
154074024,way,Carrefour,supermarket,Groupe Carrefour,Carrefour,Acesso Avenida Pereira Barreto,,,-23.6696486,-46.5358375
154253147,way,Supermercado Sonda,supermarket,,,Avenida Pereira Barreto,+55 11 2132 0850,"Mo-Sa ,PH 07:00-22:00",-23.6863201,-46.5463217
154389159,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Pereira Barreto,+55 11 4422 9361,"Mo-Sa 08:00-22:00; Su,Ph 08:00-18:00",-23.6835005,-46.5478079
154966131,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Rua Nossa Senhora das Mercês,,,-23.6179426,-46.6091363
155353315,way,Ita,supermarket,,,,,,-23.5391922,-46.4397841
157482222,way,Mercado Extra,supermarket,,Mercado Extra,Rua Dona Primitiva Vianco,,"Mo-Sa 07:00-22:00; Su,PH 08:00-20:00",-23.5318202,-46.7759691
158290505,way,Giga Atacado,supermarket,,,Avenida Coronel Sezefredo Fagundes,,,-23.4620618,-46.6023467
159113728,way,Hipermercado Bergamini,supermarket,,,Avenida Luís Stamatis,+55 11 2249 8600,Mo-Sa 07:30-22:30; Su 07:30-22:00; PH 07:30-22:00,-23.4670031,-46.5814349
159264306,way,Mercado Extra,supermarket,Extra,Mercado Extra,Avenida Doutor Ricardo Jafet,,07:00-22:00,-23.589846,-46.6189966
159370984,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Jorge Amado,,,-23.6099942,-46.7532737
160181310,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Avenida Industrial,,,-23.6475701,-46.5322669
163655389,way,Pão de Açúcar Santo Amaro,supermarket,Pão de Açúcar,Pão de Açúcar,Avenida Santo Amaro,,,-23.6223556,-46.6853159
164337987,way,Carrefour,supermarket,Groupe Carrefour,Carrefour,Avenida Morvan Dias de Figueiredo,,"Mo-Su,PH 08:00-23:00",-23.5222165,-46.5991141
165265472,way,Sacolão Vila Sônia,greengrocer,,,,,,-23.5879478,-46.7277483
166859403,way,Carrefour,supermarket,,Carrefour,,,,-23.6108606,-46.5650358
168759487,way,Pastorinho Supermercados,supermarket,,,Rua Domingos de Morais,,,-23.5935614,-46.6360477
171488423,way,Sonda Supermercados,supermarket,,,Rua Carlos Vicari,,,-23.5249216,-46.6831634
172361090,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Salgado Filho,,,-23.4544875,-46.5350636
179669882,way,Carrefour,supermarket,Carrefour,Carrefour,Avenida do Taboão,+55 11 4176 9900,,-23.6552254,-46.5952332
179791700,way,Coop,supermarket,,,,+55 11 4438 4477,Mo-Su 07:00-22:00,-23.6642028,-46.5234592
180396868,way,Carrefour,supermarket,,Carrefour,Rua Oratório,,,-23.646218,-46.5265892
180579339,way,Mercado Samara,supermarket,,,,,,-23.6390214,-46.5322201
180625337,way,Andorinha Hiper Center,supermarket,,,Avenida Parada Pinto,,,-23.4720541,-46.6501606
182205489,way,Coop,supermarket,,,Avenida Utinga,+55 11 4463 5464,"Mo-Su,PH 08:00-22:00",-23.6195052,-46.5384725
183017550,way,Da Santa,greengrocer,,,Rua Santa Cruz,,,-23.6014831,-46.6205664
183017617,way,Oxxo,convenience,,Oxxo,Rua Silva Bueno,,,-23.5950037,-46.601207
183752943,way,Extra,supermarket,,Extra,Rua Malvina Ferrara Samarone,,,-23.6045831,-46.6043915
185797053,way,Atacadão,supermarket,,Atacadão,Avenida Doutor Abraão Ribeiro,,,-23.5217731,-46.6577609
185905363,way,Sonda Supermercado,supermarket,Sonda,,,+55 11 2132-0800,,-23.5827471,-46.592155
186581448,way,Extra Fácil,supermarket,,,,,,-23.5817651,-46.7603253
186653889,way,Piccin Supermercados,supermarket,,,,,,-23.5801981,-46.746122
187561178,way,Roldão Atacadista,supermarket,,,Avenida Salgado Filho,+55 11 2087 7000,,-23.4496464,-46.5351914
189594599,way,Supermercado Nagumo,supermarket,,,Avenida Jurema,+55 11 2484 1455,"Mo-Sa 08:30-21:00; Su,PH 08:30-14:00",-23.4439882,-46.4088848
194855938,way,Atacadão,supermarket,,Atacadão,Rodovia Presidente Dutra,,,-23.4383922,-46.4374296
198295047,way,Assaí Atacadista,supermarket,Assaí,Assaí Atacadista,Rua Javari,,"Mo-Su,PH 06:00-24:00",-23.553863,-46.6011081
202289399,way,Macarroni Balas e Doces,supermarket,,,Rua Francisco Bruno,+55 11 99726-4181,,-23.4848626,-46.6385549
217821322,way,St Marche,supermarket,,,Rua Cotoxó,,,-23.5349887,-46.687329
221543161,way,D’avó Itaim Paulista,supermarket,,,Avenida Marechal Tito,+55 11 2563 2200,"Mo-Sa 08:00-22:00; Su,PH 09:00-20:00",-23.4941872,-46.4128749
223139500,way,Atacadão,supermarket,,,,,,-23.5598131,-46.447156
226011197,way,Atacadão,supermarket,,Atacadão,Avenida Itapark,+55 11 4516 4825,Mo-Sa 06:00-19:00; Su 08:00- 18:00; PH off,-23.6776539,-46.4380156
226011580,way,Coop Itapark,supermarket,,,Rua Alonso Vasconcelos Pacheco,,,-23.682186,-46.4414282
230527353,way,Carrefour,supermarket,,Carrefour,,,,-23.5124151,-46.6748451
230910242,way,Mercado Extra,supermarket,,Mercado Extra,,,,-23.5818919,-46.5635628
234814810,way,Atacadão,supermarket,,Atacadão,Avenida Raimundo Pereira de Magalhães,,,-23.4367872,-46.7194838
234814910,way,Sonda Supermercados,supermarket,Sonda Supermercados,,Avenida Raimundo Pereira de Magalhães,+55 11 3943 9000,Mo-Su 07:00-22:00,-23.4415921,-46.7220818
241571544,way,Supermercado Máximo,convenience,,,Rua Brentano,,,-23.5331847,-46.7265031
241951851,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Teodoro Sampaio,,Mo-Su 07:00-24:00,-23.5639471,-46.6866957
243093706,way,Sonda,supermarket,,,,,,-23.4858361,-46.6928745
244002557,way,Mercado Municipal de Pirituba,supermarket,,,,,,-23.4912784,-46.7172106
244102212,way,Sacolão Oba,greengrocer,,,Rua Ibitirama,,,-23.5911081,-46.5804598
245325496,way,Mercado Canaverde,supermarket,,,Rua Tabor,,,-23.5771417,-46.6056557
245492939,way,Mercado Extra,supermarket,,Mercado Extra,Avenida Caminho do Mar,+55 11 4368 6011,"Mo-Su,PH 06:00-22:00",-23.6553273,-46.5719737
245808909,way,Supermercado Mambo,supermarket,,,,,,-23.6064089,-46.7250062
245886218,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,+55 0800 773 2624,,-23.6115802,-46.7014083
246456239,way,Supermercado Rossi,supermarket,,,Estrada do Lageado Velho,,,-23.5337548,-46.4009301
246555334,way,Supermercado Rossi,supermarket,,,Rua Aiui,,,-23.5467773,-46.4083196
249135944,way,Atacadão,supermarket,,Atacadão,Avenida Piraporinha,+55 11 4390 3225,"Mo-Sa 07:00-22:00; Su 08:00-18:00; PH "" consulte """,-23.6911824,-46.5745596
249352745,way,Max Atacadista,supermarket,,,Rua Cenno Sbrighi,+55 11 3509 4956,,-23.5094598,-46.6944115
249884987,way,Ricoy Supermercado,supermarket,,,Avenida Guarapiranga,,,-23.6851567,-46.7506585
249884988,way,Atacadão,supermarket,,Atacadão,Estrada M'Boi Mirim,,,-23.6684362,-46.736344
250338833,way,Carrefour,supermarket,,Carrefour,Avenida Alberto Augusto Alves,,08:00-23:00,-23.642007,-46.7345192
250338843,way,Supermercado Lopes,supermarket,,,,,,-23.6588973,-46.7741951
251356668,way,Rede Horti Mais,supermarket,,,Avenida Nossa Senhora de Sabará,,,-23.6594713,-46.6960677
251356696,way,Natural da Terra,supermarket,,,Avenida Engenheiro Alberto de Zagottis,,,-23.6649103,-46.692813
251613840,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Rua Garcia Lorca,+55 11 4367 8700,"Mo-Sa 07:00-22:00; Su,PH 08:00-18:00",-23.6690931,-46.5744949
253038339,way,Carrefour,supermarket,,Carrefour,Avenida Senador Vergueiro,+55 11 4122 8000,24/7,-23.6762607,-46.5548339
253225802,way,Sonda Supermercados,supermarket,,,Rua Maria Candida,+55 11 2104-5700,Mo-Sa 08:00-23:00; Su 08:00-22:00,-23.5067119,-46.6003423
253737194,way,Atacadão,supermarket,Carrefour,Atacadão,Avenida Antonio Piranga,+55 11 4072 8300,Mo-Sa 07:00-22:00; Su 08:00-18:00; PH off,-23.6820841,-46.6054887
255783865,way,X Supermercado,supermarket,,,Avenida Joaquina Ramalho,,09:00-22:00,-23.5140191,-46.606504
256237901,way,Midori Hortifruiti,convenience,,,,,Mo-Fr 08:00-20:00; Sa 08:00-19:00,-23.6844192,-46.5590778
256612598,way,Ricoy Supermercado,supermarket,Ricoy,,Avenida Conceição,+55 11 4010 2710,,-23.6774658,-46.6269243
258413622,way,Extra Supermercados,supermarket,,Extra Supermercados,,,,-23.5799967,-46.6403617
259293889,way,Minuto Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6470339,-46.6697122
266957514,way,Supermercado Veran,supermarket,,,Estrada do Lageado Velho,+55 11 2016-9595,,-23.538661,-46.4070639
267086116,way,Assaí Guaianases,supermarket,Grupo Pão de Açúcar,Assaí Atacadista,Estrada Dom João Néri,,"Mo-Sa 07:00-22:00; Su,PH 08:00-18:00",-23.5268388,-46.396355
267414607,way,Supermercado Bergamini,supermarket,,,Avenida Roland Garros,,,-23.4756359,-46.5718346
267820389,way,Supermercado Nagumo,supermarket,,,,,,-23.5305253,-46.4532601
268771465,way,Mercado Extra,supermarket,Extra,Mercado Extra,Avenida Antonio Piranga,+55 11 4051 3100,07:00-22:00; PH off,-23.6860066,-46.6218635
274205786,way,OBA Hortifruti,supermarket,Grupo Fartura de Hortifrut LDTA,,Avenida Corifeu de Azevedo Marques,+55 11 3723-5300,Mo-Sa 07:00-22:00; Su 07:00-20:00,-23.5726212,-46.7242014
274856388,way,Dia,supermarket,,Dia,Rua Humberto I,,Mo-Sa 08:00-21:00; Su 09:00-14:00,-23.5830018,-46.6423927
276435235,way,Supermercado Padrão,supermarket,,,Avenida Vital Brasil,,Mo-Sa 06:00-23:00; Su 07:00-22:00,-23.5702813,-46.7103859
277075163,way,Supemercado Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6022923,-46.6396001
279933183,way,Sacolão Saúde,supermarket,Nelson Kioshi Nakada Comercial Agricola,,Rua Tapajós,+55 11 4331 5660,,-23.6991073,-46.5503025
284874037,way,Japan House,convenience,,,Rua Jurubatuba,,,-23.6986541,-46.5536846
286007352,way,Sacolão Luzita,supermarket,,,Avenida Capitão Mário Toledo de Camargo,,,-23.6981058,-46.506575
286351655,way,Natural Art Hortifruti,greengrocer,,,Rua Humberto I,,"Mo-Su,PH 07:00-22:00",-23.584796,-46.6419674
286810738,way,Chocolândia,supermarket,,,Avenida Pereira Barreto,+55 11 4433 6330,"Mo-Sa 08:00-20:00; Su,PH 09:00-18:00",-23.6722429,-46.5368618
288588120,way,Supermercado Fujikawa,supermarket,Fujikawa,,Avenida Moinho Fabrini,+55 11 4343 5639,"Mo-Sa 07:00-21:00; Su,PH 07:00-14:00",-23.6996499,-46.5810956
290627835,way,Joanin,supermarket,,,Rodovia Anchieta,+55 11 2940 3691,,-23.6174077,-46.6014492
291541818,way,Trimais Supermercados,supermarket,,,Avenida Doutor Francisco Ranieri,+55 11 2234-8200,Mo-Sa 07:30-22:30; PH Su 08:00-20:00,-23.4766071,-46.6450416
292923934,way,Mambo Supermercado,supermarket,,,Rua Turiassu,,,-23.5315711,-46.6746592
296216063,way,Mercado Extra,supermarket,,Mercado Extra,Avenida Conselheiro Moreira de Barros,,,-23.4861097,-46.6409068
298020409,way,Mercado Lausane,convenience,,,Avenida Conselheiro Moreira de Barros,,,-23.4828123,-46.6459742
298347663,way,Sonda Supermercados,supermarket,,,Avenida Otávio Braga de Mesquita,,Mo-Su 08:00-22:00,-23.4532869,-46.5080224
298786037,way,Dia,supermarket,,Dia,Avenida Tiradentes,,,-23.4613773,-46.5244372
299600083,way,Dia,supermarket,,Dia,Avenida Engenheiro Armando de Arruda Pereira,,"Mo-Sa 08:00-21:00; Su,PH 08:00-14:00",-23.6576755,-46.6364747
301852082,way,Mercado e Frutaria Mais Facil,convenience,,,Rua Ártico,,,-23.6870808,-46.5621914
302151887,way,Xirata Feira Limpa,greengrocer,,,,,,-23.6653417,-46.5416722
303051429,way,Supermercado Mota,supermarket,,,Avenida General Ataliba Leonel,,,-23.486353,-46.6050421
313485472,way,Extra,supermarket,,Extra,Avenida Higienópolis,,,-23.6725475,-46.5401621
314595535,way,Shell,convenience,,Shell,,,,-23.6272414,-46.5355137
316553933,way,Coop,supermarket,,,Avenida Doutor Rudge Ramos,+55 11 4177 4440,Mo-Sa 07:00-21:45; Su 08:00-21:45,-23.6512866,-46.5752725
318368710,way,Assaí Atacadista,supermarket,Cassino,Assaí Atacadista,Avenida Guido Calói,,,-23.6465585,-46.7288337
318518455,way,Sonda Supermercado,supermarket,,,Estrada M'Boi Mirim,+55 11 5514-7964;+55 11 5514-8850,Mo-Sa 08:00-22:00,-23.6749499,-46.7546362
321021983,way,Ricoy Supermercado,supermarket,,,Rodovia Armando Salles,+55 11 4010 2461,,-23.6869477,-46.8028851
321021984,way,Extra,supermarket,,Extra,Estrada de Itapecerica,,,-23.6855465,-46.8016147
321021985,way,Vencedor Atacadista,supermarket,,,Estrada de Itapecerica,,,-23.6724004,-46.7879964
321053974,way,Supermercado Luzita's,supermarket,,,,,,-23.5563643,-46.6751794
321122433,way,Satmo Supermercado,supermarket,,,,,,-23.6829301,-46.769099
321122434,way,Extra,supermarket,,Extra,Estrada do M'Boi Mirim,,,-23.684905,-46.7705777
321893711,way,Supermercado Joanin,supermarket,Joanin,,Rua Guarani,+55 11 4092 3330,"Mo-Fr 07:30-21:00; Su,PH 07:30-20:00",-23.7002637,-46.6112761
321907061,way,Club de Campo Supermercados,supermarket,,,Avenida Lico Maia,,,-23.6993143,-46.609286
323147232,way,Supermercado Barbosa,supermarket,,,,,,-23.5889339,-46.7721423
323147235,way,Supermercado Flamengo,supermarket,,,,,,-23.5894892,-46.7686086
326477962,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Capitão Mário Toledo de Camargo,+55 11 4452 7901,"Mo-Sa 07:00-22:00; Su,PH 08:00-18:00",-23.7039226,-46.5042342
329134643,way,Satmo Supermercado,supermarket,,,Rua Cândido José Xavier,+55 11 5514 7953,"Mo-Sa 08:00-21:00; Su,PH 08:00-15:00",-23.6609357,-46.7536264
341041026,way,Extra,supermarket,,Extra,Avenida Professor Edgar Santos,,,-23.5517792,-46.4945166
341043259,way,Chama Supermercado,supermarket,,,Avenida Osvaldo Valle Cordeiro,+55 11 2742 2950,,-23.5542052,-46.492873
341229880,way,Almeida Supermercado,supermarket,,,Rua Cecília Marques Silva,,,-23.5482454,-46.8089374
341229881,way,Supermercado Lopes,supermarket,,,Rua Elza Fagundes de Moraes,,,-23.5434756,-46.8075656
341229883,way,Rod & Raf Supermercados,supermarket,,,Avenida Sarah  Veloso,+55 11 4788 8500,"Mo-Sa 07:00-22:00; Su,PH 08:00-20:00",-23.5641757,-46.7980871
345049500,way,Supermercado Mais Brasil,supermarket,,,Rua Nova do Tuparoquera,,,-23.658556,-46.7362639
348438044,way,Mota Supermercado,supermarket,,,Avenida Júlio Buono,+55 11 2206-7676,,-23.4876308,-46.5931774
348701221,way,Public,supermarket,,,Estrada M'Boi Mirim,,,-23.6796337,-46.7648968
357572695,way,Supermercado Vila das Frutas,supermarket,,,Avenida Doutor Ricardo Jafet,,Mo-Su 07:30-22:00,-23.5893411,-46.6207258
358461387,way,Dia,supermarket,,Dia,Rua Alexandre Dumas,,Mo-Sa 08:00-21:00; Su 09:00-14:00,-23.6341043,-46.7011612
360733982,way,Extra,supermarket,,Extra,Rua Curuçá,,,-23.5144696,-46.5891149
366015114,way,Supermercados Joanin,supermarket,,,Rua Oswaldo Cruz,+55 11 4232 4624,"Mo-Sa 07:00-22:00; Su,PH 07:00-20:00",-23.6286166,-46.5672838
368349149,way,Shell,convenience,,Shell,Rua Rio Bom,,,-23.5256031,-46.4446207
372413185,way,Mercado Extra,supermarket,,Mercado Extra,,,,-23.5982887,-46.6396889
373994101,way,Shell,convenience,,Shell,Avenida Jaguaré,,,-23.5495022,-46.7380878
374831834,way,Lopes Supermercado,supermarket,,,,,,-23.4625209,-46.5542408
379089471,way,Petrobras,convenience,,BR,Avenida Cruzeiro do Sul,,,-23.500263,-46.6250048
379388518,way,Mercado Extra,supermarket,,Mercado Extra,Avenida Piraporinha,,"Mo-Su,PH 07:00-22:00",-23.6903647,-46.5802903
379934372,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Maranhão,,,-23.5423351,-46.6600606
380011085,way,Pão de Açúcar,supermarket,Pão de Açucar,Pão de Açúcar,Rua Joaquim Floriano,,,-23.5829455,-46.6705017
380229344,way,Shell,convenience,,Shell,Rodovia Régis Bittencourt,,,-23.6076344,-46.7679314
380591541,way,Sonda,supermarket,,,,,,-23.620208,-46.5497896
380852627,way,Shell,convenience,Auto Posto K2,Shell,Avenida Corifeu de Azevedo Marques,,,-23.5664795,-46.7433944
381526808,way,Shell,convenience,,Shell,Avenida Doutor Guilherme Dumont Vilares,,,-23.6088071,-46.7435109
381602128,way,BR,convenience,,BR,Avenida do Cursino,+55 11 2332-4190,,-23.655885,-46.6142535
381602137,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.5525465,-46.7087164
381789055,way,Posto Urso Branco,convenience,,Ale,Avenida Eliseu de Almeida,,,-23.5936644,-46.7423538
382674646,way,Ipiranga,convenience,,Ipiranga,Rua Inácio Luis da Costa,,,-23.5104008,-46.7279164
382674647,way,Rodoil,convenience,,,Avenida Manuel Domingos Pinto,,,-23.5092288,-46.732545
382687532,way,Shell Select,convenience,,Shell Select,,,,-23.506912,-46.7099987
382941737,way,Atacadão,supermarket,Carrefour,Atacadão,Avenida Amador Bueno da Veiga,+55 11 4004 8899,Mo-Sa 07:00-22:00; Su 08:00-20:00,-23.5224943,-46.521243
385706145,way,Andorinha Hiper Center,supermarket,,,Avenida Parada Pinto,,,-23.4709177,-46.6496056
401056091,way,Extra,supermarket,,Extra,,,,-23.6356944,-46.6581926
405709307,way,Empório São Pedro,supermarket,,,,,Mo-Su 07:30-20:00,-23.570274,-46.7277829
405726363,way,Instituto Baru,supermarket,,,,,,-23.5724699,-46.7277791
406068585,way,D'Avó Hiper,supermarket,,,Estrada Kizaemon Takeuti,+55 11 4138 9700,"Mo-Sa 08:00-23:00; Su,PH 09:00-22:00",-23.6355852,-46.7889035
406340497,way,Lopes Supermercados,supermarket,,,Avenida Brigadeiro Faria Lima,+55 11 2403 4808,Mo-Sa 07:00-22:00; Su 07:00-18:00; PH off,-23.4298328,-46.5218318
406949739,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Avenida Nova Cantareira,,,-23.488162,-46.6216915
409096574,way,Assaí Atacadista,supermarket,,Assaí Atacadista,Avenida Ibirama,+55 11 4138 1580,"Mo-Sa 07:00-22:00; Su,PH 08:00-18:00",-23.6414002,-46.8059432
409813340,way,Supermercado Planalto,supermarket,,,Avenida Álvaro Guimarães,,,-23.6962465,-46.5677759
410927870,way,Mini Mercado Extra,convenience,,,Avenida Nossa Senhora de Assunção,,,-23.5690932,-46.7453108
411064228,way,Mercado São Francisco,supermarket,,,Avenida Professor Lucas de Assunção,,,-23.577433,-46.7313725
414737501,way,Casa Santa Luzia,supermarket,,,Alameda Lorena,+55 11 3897-5000,Mo-Sa 07:30-20:30,-23.5642983,-46.665646
414738122,way,Carrefour Express,convenience,,Carrefour Express,Alameda Lorena,,,-23.5614126,-46.668289
418313667,way,Varejão Bonfigliori,greengrocer,,,Avenida Nossa Senhora de Assunção,,,-23.5747281,-46.7417916
420064562,way,Oxxo,convenience,,Oxxo,Rua da Consolação,,,-23.552827,-46.6588485
420089346,way,Mambo Supermercados,supermarket,,,Rua Martim Francisco,,,-23.5433522,-46.6542549
421150722,way,Mercado Extra,supermarket,Cia. Brasileira de Distribuição,Mercado Extra,Rua Rego Freitas,+55 11 3221-4354,Mo-Sa 07:00-22:00; Th 08:00-21:00,-23.5432985,-46.6469314
421297119,way,Extra,supermarket,,Extra,Avenida Rio Branco,,,-23.5389162,-46.6401927
421344984,way,Americanas Express,convenience,,,,,,-23.5539362,-46.6407018
421485890,way,Sacolão Campos Elíseos,supermarket,,,Alameda Eduardo Prado,+55 11 3666-3455,,-23.5317679,-46.650334
421496108,way,Mini Mercado Extra,supermarket,,,Rua Brigadeiro Galvão,,"08:00-22:00, Su 10:00-18:00",-23.5332307,-46.653672
421541651,way,Carrefour Express,convenience,,Carrefour Express,Avenida Pacaembu,,,-23.5357838,-46.6624654
421541730,way,Carrefour,convenience,,Carrefour,Rua Doutor Albuquerque Lins,,,-23.5355444,-46.6561579
422652308,way,Mega Dias Supermercado,supermarket,,,Avenida Conceição,,"Mo-Sa 08:00-21:00, Su 08:00-14:00",-23.4973892,-46.586786
423040771,way,Mercado Extra,supermarket,,Mercado Extra,Rua Frei Caneca,,Mo-Su 08:00-21:00,-23.5544518,-46.6543815
423237434,way,Mini Extra,convenience,,Mini Extra,,,,-23.5520787,-46.6489546
423237448,way,Oxxo,convenience,,Oxxo,,,,-23.5531982,-46.6512225
423244950,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Pedroso,,,-23.5628563,-46.6410303
424845507,way,Loja de Produtos Nordestinos,supermarket,,,,,,-23.4812921,-46.602871
425539200,way,Supermercado Joanin,supermarket,,,Rua Nelly Pellegrino,+55 11 4238 4568,"Mo-Sa 07:30-22:00; Su,PH 07:30-20:00",-23.6397684,-46.5668692
427244321,way,Carrefour Express,convenience,,Carrefour Express,,,,-23.5749123,-46.6421134
427350534,way,Supermercado Vila das Frutas,supermarket,,,Avenida Professor Noé Azevedo,,,-23.587083,-46.6352641
427408106,way,Comprafácil Supermercado,supermarket,,,,,,-23.5824382,-46.6272186
427411629,way,Hortifruti Sabor da Roça,greengrocer,,,Rua do Paraíso,+55 11 3399 2570,,-23.5752659,-46.6357021
428828681,way,Carrefour Express,convenience,,Carrefour Express,Rua Pedro de Toledo,,,-23.5987339,-46.638153
428900771,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Santa Cruz,,,-23.5972162,-46.6274889
429865017,way,Peg Pese Hortifruti,greengrocer,,,Avenida Palmares,+55 11 2324 4047,,-23.6512245,-46.5613693
431438544,way,Hortifruti Sabor da Roça,greengrocer,,,Avenida Armando Ferrentini,+55 11 3275-2320,Mo-Sa 07:00-22:00; Su 08:00-21:00,-23.5746537,-46.6351335
431463844,way,Hirota,supermarket,,,Avenida da Aclimação,,Mo-Sa 08:00-21:00; PH Su 09:00-14:00,-23.5709829,-46.6334957
431470732,way,Extra Supermercado,supermarket,,,Rua Conselheiro Furtado,+55 11 3209-5267,Mo-Sa 07:00-22:00; Su 08:00-21:00,-23.5658384,-46.6328379
431476436,way,Minimercado Extra,convenience,,Minimercado Extra,Rua Professor José Azevedo Minhoto,,,-23.5301605,-46.7944685
431476440,way,Supermercado Mirassol,supermarket,,,Rua João Mirassol,,,-23.5435786,-46.8022063
431476444,way,Supermercado Aristides,supermarket,,,Rua Elza Fagundes de Moraes,,,-23.5439739,-46.8078344
432819969,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6002828,-46.6597912
435941846,way,Dia,supermarket,,Dia,Avenida Rangel Pestana,,Mo-Su 09:00-21:00,-23.5460139,-46.6214201
437066730,way,Oxxo,convenience,,Oxxo,Avenida Rangel Pestana,,24/7,-23.5462146,-46.6231785
437322927,way,Extra,supermarket,,Extra,Avenida do Cursino,,,-23.6032781,-46.6158602
438931194,way,Mercado Monte Belo,supermarket,,,Rua Basílio da Cunha,,,-23.576785,-46.6238656
438936362,way,Mini-Mercado Glória,convenience,,,Avenida Lacerda Franco,,,-23.5641557,-46.6224049
439239823,way,Supemercado Denise,supermarket,,,Avenida Paranapanema,,,-23.64146,-46.5678032
439283588,way,Extra,supermarket,,Extra,Rua Carneiro da Cunha,,,-23.6171479,-46.6365743
439283937,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6220467,-46.6381253
439286489,way,Dia Market,supermarket,,Dia Market,Rua Fiação da Saúde,,,-23.6184527,-46.6375507
439288050,way,Hirota Food,supermarket,,,Avenida Jabaquara,,,-23.6212546,-46.6402319
439291697,way,Yuri,convenience,,,,,,-23.6102017,-46.6316039
439293239,way,Extra,supermarket,,Extra,Avenida Miguel Estefno,,"Mo-Sa 07:00-23:00; Su, PH 08:00-22:00",-23.6207809,-46.6350894
439293474,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.6028972,-46.6506639
439294613,way,Super Padrão,supermarket,,,Rua Doutor Nogueira Martins,,,-23.6144379,-46.6312424
439295280,way,Pão de Açúcar,supermarket,,Pão de Açúcar,Rua Carneiro da Cunha,,,-23.6175418,-46.6365101
439300684,way,Carrefour Express,convenience,,Carrefour Express,Avenida Jabaquara,,,-23.6125765,-46.6377248
439304132,way,Yutaka,supermarket,,,,,,-23.6038057,-46.6375267
439309023,way,Dia,supermarket,Dia,Dia,Rua Ibituruna,,Mo-Sa 08:00-21:00; Su 09:00-14:00; PH 09:00-14:00,-23.6230408,-46.6385971
439321310,way,Oxxo,convenience,,Oxxo,,,,-23.6262008,-46.6327499
439889144,way,Pão de Açúcar,supermarket,,Pão de Açúcar,,,,-23.5863396,-46.721924
441834744,way,Carrefour,supermarket,,Carrefour,Praça Alberto Lion,,,-23.5637287,-46.6137358
448229192,way,Carrefour,supermarket,Carrefour,Carrefour,,,"Mo-Sa 07:00-23:00; PH,Su 07:00-22:00",-23.6548034,-46.6929667
450157951,way,Pomar da Vila & Hortifruti,greengrocer,,,Rua Mourato Coelho,,,-23.5554353,-46.6928604
